,,,pop_served,weighted_value,avg_contamination
Harding,Uranium,2016,125,500.0,4.0
Hardy,Arsenic,2002,3439,0.0,0.0
Hardy,Arsenic,2003,2689,0.0,0.0
Hardy,Arsenic,2004,2689,0.0,0.0
Hardy,Arsenic,2005,2782,0.0,0.0
Hardy,Arsenic,2006,3532,0.0,0.0
Hardy,Arsenic,2007,2689,0.0,0.0
Hardy,Arsenic,2008,2689,0.0,0.0
Hardy,Arsenic,2009,2689,0.0,0.0
Hardy,Arsenic,2010,3532,0.0,0.0
Hardy,Arsenic,2011,2689,0.0,0.0
Hardy,Arsenic,2012,2839,0.0,0.0
Hardy,Arsenic,2013,3589,0.0,0.0
Hardy,Arsenic,2014,2839,0.0,0.0
Hardy,Arsenic,2015,2478,0.0,0.0
Hardy,Arsenic,2016,3260,0.0,0.0
Hardy,DEHP,2005,93,0.0,0.0
Hardy,DEHP,2006,2782,0.0,0.0
Hardy,DEHP,2009,750,0.0,0.0
Hardy,DEHP,2010,2782,0.0,0.0
Hardy,DEHP,2012,150,0.0,0.0
Hardy,DEHP,2013,3589,0.0,0.0
Hardy,DEHP,2016,2510,0.0,0.0
Hardy,Nitrates,2002,3532,1268770.0,359.2214043035108
Hardy,Nitrates,2003,2689,2635220.0,980.0
Hardy,Nitrates,2004,3439,2690830.0,782.4454783367258
Hardy,Nitrates,2005,4863,3520160.0,723.8659263828912
Hardy,Nitrates,2006,3532,1478950.0,418.7287655719139
Hardy,Nitrates,2007,3532,2724889.9999999995,771.4864099660248
Hardy,Nitrates,2008,3532,1936080.0,548.154020385051
Hardy,Nitrates,2009,3532,621260.0,175.8946772366931
Hardy,Nitrates,2010,3532,2739300.0,775.5662514156286
Hardy,Nitrates,2011,3532,1320720.0,373.92978482446205
Hardy,Nitrates,2012,3532,1889100.0,534.8527746319365
Hardy,Nitrates,2013,3589,2585430.0,720.3761493452215
Hardy,Nitrates,2014,3589,824699.9999999999,229.7854555586514
Hardy,Nitrates,2015,2478,1046819.9999999999,422.4455205811137
Hardy,Nitrates,2016,3260,2063140.0,632.8650306748466
Harford,Arsenic,1999,151656,66728.64,0.44
Harford,Arsenic,2000,168499,74139.56,0.44
Harford,Arsenic,2001,153932,67730.07999999999,0.4399999999999999
Harford,Arsenic,2002,151741,66766.04,0.43999999999999995
Harford,Arsenic,2003,165604,72865.76,0.43999999999999995
Harford,Arsenic,2004,167552,133696.00000000003,0.7979373567608864
Harford,Arsenic,2005,151741,66766.04,0.43999999999999995
Harford,Arsenic,2006,168094,74601.36,0.44380739348221826
Harford,Arsenic,2007,155252,68972.16,0.4442593976245073
Harford,Arsenic,2008,165541,112617.52999999998,0.6802999256981653
Harford,Arsenic,2009,152004,66881.76,0.43999999999999995
Harford,Arsenic,2010,154152,67826.88,0.44000000000000006
Harford,Arsenic,2011,138589,8315.34,0.06
Harford,Arsenic,2012,168649,13255.949999999999,0.07860082182521093
Harford,Arsenic,2013,170852,31414.17,0.1838677334769274
Harford,Arsenic,2014,146804,176288.46,1.200842347619956
Harford,Arsenic,2015,153337,190411.74,1.2417860007695467
Harford,DEHP,1999,144956,6460.68,0.044569938464085655
Harford,DEHP,2000,145419,30724.21,0.21128057544062329
Harford,DEHP,2001,145221,81316.69,0.5599513155810799
Harford,DEHP,2002,146636,302908.81,2.065719264027933
Harford,DEHP,2003,144919,65596.67,0.4526436837129707
Harford,DEHP,2004,145221,122007.47999999998,0.8401503914723076
Harford,DEHP,2005,162357,89869.35,0.5535292595945971
Harford,DEHP,2006,144919,84650.95000000001,0.5841259600190452
Harford,DEHP,2007,145221,47523.24,0.327247712107753
Harford,DEHP,2008,162357,38331.91000000001,0.23609644179185382
Harford,DEHP,2009,144919,36763.340000000004,0.2536819878690855
Harford,DEHP,2010,145221,22644.23,0.15592944546587614
Harford,DEHP,2011,164757,20342.12,0.12346740957895566
Harford,DEHP,2012,148467,14136.37,0.09521556978991966
Harford,DEHP,2013,161421,12822.269999999999,0.07943371680264649
Harford,DEHP,2014,166605,80021.48999999999,0.4803066534617808
Harford,DEHP,2015,153467,64913.81,0.4229822046433435
Harford,Nitrates,1999,168859,318914930.0,1888.6463262248385
Harford,Nitrates,2000,168859,388971270.0,2303.5270255064875
Harford,Nitrates,2001,168859,412590140.0,2443.400351772781
Harford,Nitrates,2002,168859,393901610.0,2332.724995410372
Harford,Nitrates,2003,168804,461929820.0,2736.4862207056703
Harford,Nitrates,2004,168859,522687590.0,3095.408536115931
Harford,Nitrates,2005,168859,487308890.0,2885.8923125210977
Harford,Nitrates,2006,168859,435786000.0,2580.768570227231
Harford,Nitrates,2007,168859,476567979.99999994,2822.2835620251212
Harford,Nitrates,2008,168859,522650250.00000006,3095.187404876258
Harford,Nitrates,2009,168859,484841329.99999994,2871.2791737485118
Harford,Nitrates,2010,171259,458784890.0,2678.8950653688275
Harford,Nitrates,2011,171259,449460520.0,2624.449050852802
Harford,Nitrates,2012,157259,392788740.0,2497.7186679299753
Harford,Nitrates,2013,171259,363548530.0,2122.799560898989
Harford,Nitrates,2014,166907,436627400.0,2615.9921393350787
Harford,Nitrates,2015,159052,511863660.0,3218.2158036365468
Harford,Uranium,2000,2271,2339.13,1.03
Harford,Uranium,2011,104567,0.0,0.0
Harford,Uranium,2014,13200,31680.0,2.4
Harlan,Arsenic,1999,22514,26565.0,1.1799324864528737
Harlan,Arsenic,2000,14896,8853.0,0.5943206229860365
Harlan,Arsenic,2001,21029,13041.0,0.620143611203576
Harlan,Arsenic,2002,20025,10012.5,0.5
Harlan,Arsenic,2003,21510,10755.0,0.5
Harlan,Arsenic,2004,11004,5502.0,0.5
Harlan,Arsenic,2005,21510,13615.5,0.6329846582984658
Harlan,Arsenic,2006,21109,10554.5,0.5
Harlan,Arsenic,2007,21109,11148.5,0.5281396560708702
Harlan,Arsenic,2008,21109,10554.5,0.5
Harlan,Arsenic,2009,19624,9812.0,0.5
Harlan,Arsenic,2010,19624,16290.0,0.8301059926620464
Harlan,Arsenic,2011,21109,18248.5,0.864489080486996
Harlan,Arsenic,2012,19624,6336.25,0.3228826946596005
Harlan,Arsenic,2013,17714,5831.25,0.32918877723834256
Harlan,Arsenic,2014,17741,5865.0,0.33059015839016964
Harlan,Arsenic,2015,17544,9875.150000000001,0.5628790469676244
Harlan,Arsenic,2016,17544,5752.25,0.327875626994984
Harlan,DEHP,1999,1405,913.25,0.65
Harlan,DEHP,2000,15555,7407.66,0.47622372227579557
Harlan,DEHP,2001,5910,2286.75,0.38692893401015227
Harlan,DEHP,2002,12489,655.0500000000001,0.052450156137400915
Harlan,DEHP,2003,7878,1565.3999999999999,0.19870525514089868
Harlan,DEHP,2004,2944,699.36,0.23755434782608695
Harlan,DEHP,2005,13903,5863.47,0.42174135078759983
Harlan,DEHP,2006,16684,2202.4300000000003,0.13200851114840567
Harlan,DEHP,2007,13903,695.1500000000001,0.05000000000000001
Harlan,DEHP,2008,14441,722.0500000000001,0.05
Harlan,DEHP,2009,13247,2030.58,0.15328602702498678
Harlan,DEHP,2010,6534,3267.0,0.5
Harlan,DEHP,2011,10918,5459.0,0.5
Harlan,DEHP,2012,16725,6932.25,0.4144843049327354
Harlan,DEHP,2013,4574,2287.0,0.5
Harlan,DEHP,2014,7633,3816.5,0.5
Harlan,DEHP,2015,13407,5648.55,0.42131349295144327
Harlan,DEHP,2016,4574,2287.0,0.5
Harlan,Nitrates,1999,23165,11822660.000000002,510.3673645586014
Harlan,Nitrates,2000,23165,9973490.0,430.5413339089143
Harlan,Nitrates,2001,23165,5411100.0,233.58946686812
Harlan,Nitrates,2002,23165,5726460.0,247.20310813727608
Harlan,Nitrates,2003,21760,9868870.0,453.5326286764706
Harlan,Nitrates,2004,15133,7842720.0,518.2528249520915
Harlan,Nitrates,2005,21760,6739910.0,309.73851102941177
Harlan,Nitrates,2006,21760,6474660.0,297.54871323529414
Harlan,Nitrates,2007,21359,4093610.0,191.65738096352825
Harlan,Nitrates,2008,21359,8402420.0,393.3901399878271
Harlan,Nitrates,2009,21359,7479070.0,350.1601198557985
Harlan,Nitrates,2010,21359,5665600.0,265.2558640385786
Harlan,Nitrates,2011,21359,8737410.0,409.07392668196076
Harlan,Nitrates,2012,19874,6221800.0,313.06229244238705
Harlan,Nitrates,2013,19449,4888870.0,251.36870790271993
Harlan,Nitrates,2014,17741,5626560.0,317.15010427822557
Harlan,Nitrates,2015,17794,6481820.0,364.2699786444869
Harlan,Nitrates,2016,17794,5870510.0,329.9151399348095
Harlan,Uranium,2010,6534,6534.0,1.0
Harlan,Uranium,2016,4574,1143.5,0.25
Harnett,Arsenic,2010,90805,227012.5,2.5
Harnett,Arsenic,2011,91212,228030.0,2.5
Harnett,Arsenic,2012,101751,254377.5,2.5
Harnett,Arsenic,2013,101751,254377.5,2.5
Harnett,Arsenic,2014,101751,254377.5,2.5
Harnett,DEHP,2010,11747,7753.02,0.66
Harnett,DEHP,2011,79058,52178.28,0.66
Harnett,DEHP,2012,407,268.62,0.66
Harnett,DEHP,2013,11747,7753.02,0.66
Harnett,DEHP,2014,90004,59402.64,0.66
Harnett,Nitrates,2010,91212,45606000.0,500.0
Harnett,Nitrates,2011,90805,45402500.0,500.0
Harnett,Nitrates,2012,102158,52564550.0,514.5416903228332
Harnett,Nitrates,2013,102158,51079000.0,500.0
Harnett,Nitrates,2014,102158,52849450.0,517.3305076450205
Harnett,Uranium,2012,90004,45002.0,0.5
Harnett,Uranium,2013,11747,5873.5,0.5
Harney,Arsenic,2002,4810,4810.0,1.0
Harney,Arsenic,2005,4875,2437.5,0.5
Harney,Arsenic,2008,4810,10256.0,2.1322245322245323
Harney,Arsenic,2009,65,130.0,2.0
Harney,Arsenic,2011,4810,13375.5,2.7807692307692307
Harney,Arsenic,2012,65,195.0,3.0
Harney,Arsenic,2014,4645,13787.6,2.9682669537136706
Harney,DEHP,2002,4810,14430.0,3.0
Harney,DEHP,2005,4875,14625.0,3.0
Harney,DEHP,2007,3030,6060.0,2.0
Harney,DEHP,2008,4810,9620.0,2.0
Harney,DEHP,2009,3030,6060.0,2.0
Harney,DEHP,2010,65,84.5,1.3
Harney,DEHP,2011,4810,2886.0,0.6
Harney,DEHP,2012,2800,1680.0,0.6
Harney,DEHP,2013,65,84.5,1.3
Harney,DEHP,2014,4580,2748.0,0.6
Harney,DEHP,2015,2800,1680.0,0.6
Harney,DEHP,2016,65,130.0,2.0
Harney,Nitrates,2002,4810,9585900.0,1992.9106029106028
Harney,Nitrates,2003,4875,11156150.0,2288.4410256410256
Harney,Nitrates,2004,4810,2866300.0,595.9043659043659
Harney,Nitrates,2005,4875,487500.0,100.0
Harney,Nitrates,2006,3030,1605900.0,530.0
Harney,Nitrates,2007,1845,2083700.0000000002,1129.3766937669377
Harney,Nitrates,2008,4875,5376450.0,1102.8615384615384
Harney,Nitrates,2009,3095,3570299.9999999995,1153.5702746365102
Harney,Nitrates,2010,4875,6170099.999999999,1265.6615384615382
Harney,Nitrates,2011,4875,4919050.0,1009.0358974358975
Harney,Nitrates,2012,4645,9782650.0,2106.0602798708287
Harney,Nitrates,2013,4645,6131900.0,1320.1076426264801
Harney,Nitrates,2014,4645,6744450.0,1451.9806243272335
Harney,Nitrates,2015,4645,6993550.0,1505.6081808396125
Harney,Nitrates,2016,4480,5699000.0,1272.0982142857142
Harney,Uranium,2002,4810,1371.4,0.28511434511434514
Harney,Uranium,2005,4875,3343.75,0.6858974358974359
Harney,Uranium,2010,65,65.0,1.0
Harney,Uranium,2011,4875,4875.0,1.0
Harper,Arsenic,2000,4328,10220.82,2.3615573012939
Harper,Arsenic,2003,4328,13892.26,3.2098567467652495
Harper,Arsenic,2006,4328,11708.0,2.7051756007393717
Harper,Arsenic,2009,4328,12960.6,2.994593345656192
Harper,Arsenic,2012,4328,13573.8,3.136275415896488
Harper,Arsenic,2015,4286,7546.0,1.760615958936071
Harper,Arsenic,2016,1397,1676.3999999999999,1.2
Harper,Nitrates,1999,4328,31919280.000000004,7375.064695009243
Harper,Nitrates,2000,4328,34547540.0,7982.333641404806
Harper,Nitrates,2001,4328,36377560.0,8405.166358595194
Harper,Nitrates,2002,4328,35235760.0,8141.349353049907
Harper,Nitrates,2003,4328,35015060.0,8090.355822550831
Harper,Nitrates,2004,4328,30683840.0,7089.611829944547
Harper,Nitrates,2005,4328,29386000.0,6789.741219963032
Harper,Nitrates,2006,4328,31755700.0,7337.268946395564
Harper,Nitrates,2007,4328,34203400.0,7902.818853974122
Harper,Nitrates,2008,4328,34249600.0,7913.493530499076
Harper,Nitrates,2009,4328,33826560.0,7815.748613678374
Harper,Nitrates,2010,4328,39418600.0,9107.809611829945
Harper,Nitrates,2011,4328,36824740.0,8508.488909426987
Harper,Nitrates,2012,4328,36635540.0,8464.773567467653
Harper,Nitrates,2013,4328,34165620.0,7894.089648798521
Harper,Nitrates,2014,4328,26433580.0,6107.57393715342
Harper,Nitrates,2015,4286,20314040.0,4739.626691553896
Harper,Nitrates,2016,4280,19076910.0,4457.221962616823
Harper,Uranium,1999,62,620.0,10.0
Harrison,Arsenic,1999,16179,11761.5,0.7269608752086038
Harrison,Arsenic,2000,33864,33303.0,0.983433734939759
Harrison,Arsenic,2001,14392,15051.0,1.0457893274041135
Harrison,Arsenic,2002,48607,19121.0,0.39337955438517086
Harrison,Arsenic,2003,40054,13898.62,0.3469970539771309
Harrison,Arsenic,2004,46396,27425.0,0.5911069919820674
Harrison,Arsenic,2005,42252,6230.5,0.14746047524377545
Harrison,Arsenic,2006,39028,12540.8,0.32132827713436507
Harrison,Arsenic,2007,41992,4297.3,0.10233615926843209
Harrison,Arsenic,2008,40490,4411.5,0.10895282785873055
Harrison,Arsenic,2009,40484,64808.0,1.6008299575140796
Harrison,Arsenic,2010,41092,2602.52,0.06333398228365618
Harrison,Arsenic,2011,43959,7168.32,0.16306831365590663
Harrison,Arsenic,2012,36295,4644.45,0.1279639068742251
Harrison,Arsenic,2013,43088,50183.899999999994,1.1646839027107314
Harrison,Arsenic,2014,39191,39168.8,0.9994335434155802
Harrison,Arsenic,2015,36324,3597.0,0.09902543772712256
Harrison,Arsenic,2016,37569,9698.8,0.25815965290532084
Harrison,DEHP,2000,6660,8702.0,1.3066066066066067
Harrison,DEHP,2001,1459,3647.5,2.5
Harrison,DEHP,2002,30269,7202.56,0.23795169975882918
Harrison,DEHP,2003,26307,10262.2,0.3900938913597142
Harrison,DEHP,2004,30,0.0,0.0
Harrison,DEHP,2005,15838,3885.95,0.24535610556888496
Harrison,DEHP,2006,34927,6117.41,0.17514845248661493
Harrison,DEHP,2007,37173,3322.58,0.08938154036531891
Harrison,DEHP,2008,8717,2664.7,0.3056900309739589
Harrison,DEHP,2009,9780,4502.2,0.46034764826175867
Harrison,DEHP,2010,26561,0.0,0.0
Harrison,DEHP,2011,32041,2980.04,0.09300708467276302
Harrison,DEHP,2012,3963,1890.3,0.4769871309613929
Harrison,DEHP,2013,8196,2048.4,0.2499267935578331
Harrison,DEHP,2014,13032,5279.52,0.40511970534069985
Harrison,DEHP,2015,20339,26620.5,1.3088401592998673
Harrison,DEHP,2016,24658,0.0,0.0
Harrison,Nitrates,1999,24758,31800090.0,1284.436949672833
Harrison,Nitrates,2000,25394,40237120.0,1584.5128770575727
Harrison,Nitrates,2001,24993,40268740.0,1611.2007362061377
Harrison,Nitrates,2002,51554,67243860.0,1304.338363657524
Harrison,Nitrates,2003,51554,61449720.0,1191.94863638127
Harrison,Nitrates,2004,51096,52187040.0,1021.3527477689056
Harrison,Nitrates,2005,50776,27328100.0,538.2089963762407
Harrison,Nitrates,2006,50806,49211010.0,968.6062669763414
Harrison,Nitrates,2007,50806,37528590.0,738.6645278116758
Harrison,Nitrates,2008,48953,38095550.0,778.2066471922047
Harrison,Nitrates,2009,50806,26014830.0,512.0424752981932
Harrison,Nitrates,2010,49866,38533760.0,772.7461597080174
Harrison,Nitrates,2011,49866,80991560.0,1624.184013155256
Harrison,Nitrates,2012,48224,46722280.0,968.8594890510949
Harrison,Nitrates,2013,48249,52970700.0,1097.8610955667475
Harrison,Nitrates,2014,47701,50053580.0,1049.3193014821493
Harrison,Nitrates,2015,47707,49405060.0,1035.5935187708303
Harrison,Nitrates,2016,47418,39881600.0,841.0645746341052
Harrison,Uranium,2005,3500,0.0,0.0
Harrison,Uranium,2009,1534,3144.7,2.05
Harrison,Uranium,2010,7841,1568.2,0.2
Harrison,Uranium,2011,7841,1646.61,0.21
Harrison,Uranium,2012,7841,3920.5,0.5
Hart,Arsenic,1999,17431,87155.0,5.0
Hart,Arsenic,2000,17431,17431.0,1.0
Hart,Arsenic,2001,17431,8715.5,0.5
Hart,Arsenic,2002,17431,8715.5,0.5
Hart,Arsenic,2003,17431,8715.5,0.5
Hart,Arsenic,2004,17431,8715.5,0.5
Hart,Arsenic,2005,17431,8715.5,0.5
Hart,Arsenic,2006,17431,8715.5,0.5
Hart,Arsenic,2007,17431,8715.5,0.5
Hart,Arsenic,2008,17431,8715.5,0.5
Hart,Arsenic,2009,17431,8715.5,0.5
Hart,Arsenic,2010,17431,8715.5,0.5
Hart,Arsenic,2011,17431,17431.0,1.0
Hart,Arsenic,2012,17431,8715.5,0.5
Hart,Arsenic,2013,17431,4357.75,0.25
Hart,Arsenic,2014,17431,4357.75,0.25
Hart,Arsenic,2015,17431,4357.75,0.25
Hart,Arsenic,2016,17431,4357.75,0.25
Hart,DEHP,2001,17431,4880.68,0.28
Hart,DEHP,2002,17431,14467.73,0.83
Hart,DEHP,2003,17431,871.5500000000001,0.05
Hart,DEHP,2004,17431,871.5500000000001,0.05
Hart,DEHP,2005,17431,871.5500000000001,0.05
Hart,DEHP,2006,17431,871.5500000000001,0.05
Hart,DEHP,2007,17431,871.5500000000001,0.05
Hart,DEHP,2008,17431,871.5500000000001,0.05
Hart,DEHP,2009,17431,4880.68,0.28
Hart,DEHP,2012,17431,8715.5,0.5
Hart,DEHP,2015,17431,8715.5,0.5
Hart,Nitrates,1999,17431,17431000.0,1000.0
Hart,Nitrates,2000,17431,17431000.0,1000.0
Hart,Nitrates,2001,17431,20917200.0,1200.0
Hart,Nitrates,2002,17431,14816350.0,850.0
Hart,Nitrates,2003,17431,20917200.0,1200.0
Hart,Nitrates,2004,17431,19697030.0,1130.0
Hart,Nitrates,2005,17431,16385140.0,940.0
Hart,Nitrates,2006,17431,17431000.0,1000.0
Hart,Nitrates,2007,17431,16210830.000000002,930.0000000000001
Hart,Nitrates,2008,17431,19871339.999999996,1139.9999999999998
Hart,Nitrates,2009,17431,18651170.000000004,1070.0000000000002
Hart,Nitrates,2010,17431,16559450.0,950.0
Hart,Nitrates,2011,17431,19174100.000000004,1100.0000000000002
Hart,Nitrates,2012,17431,19174100.000000004,1100.0000000000002
Hart,Nitrates,2013,17431,19174100.000000004,1100.0000000000002
Hart,Nitrates,2014,17431,19174100.000000004,1100.0000000000002
Hart,Nitrates,2015,17431,19174100.000000004,1100.0000000000002
Hart,Nitrates,2016,17431,17431000.0,1000.0
Hartford,Arsenic,2002,714738,199863070.71,279.6312364950513
Hartford,Arsenic,2003,713120,82712257.0,115.98644968588737
Hartford,Arsenic,2004,713211,1341303.33,1.8806542944514317
Hartford,Arsenic,2005,736362,1997568.62,2.712753536983169
Hartford,Arsenic,2006,727565,539039.62,0.7408817356524846
Hartford,Arsenic,2007,723318,1043588.5099999999,1.4427796764355372
Hartford,Arsenic,2008,735508,1324136.8599999999,1.800302457621127
Hartford,Arsenic,2009,722102,1459994.2200000002,2.0218670215565115
Hartford,Arsenic,2010,726794,543610.52,0.7479568075685821
Hartford,Arsenic,2011,741222,684121.7,0.9229646448702278
Hartford,Arsenic,2012,751252,710097.8200000001,0.9452192074031085
Hartford,Arsenic,2013,709099,781488.44,1.1020865069616512
Hartford,Arsenic,2014,768928,752384.4199999999,0.9784848776478421
Hartford,Arsenic,2015,755377,743518.4,0.9843010840944324
Hartford,Arsenic,2016,731494,655415.8399999999,0.8959961940904503
Hartford,DEHP,2002,670959,460591.8599999999,0.6864679660009031
Hartford,DEHP,2003,105871,68484.06,0.6468632581160091
Hartford,DEHP,2004,178080,115361.12000000004,0.6478050314465411
Hartford,DEHP,2005,667365,382176.87,0.5726654379537435
Hartford,DEHP,2006,219238,165798.74000000002,0.7562500114031327
Hartford,DEHP,2007,277770,249193.07999999996,0.8971202073658061
Hartford,DEHP,2008,677992,9182647.370000001,13.543887494247722
Hartford,DEHP,2009,263902,207976.7,0.7880830762934726
Hartford,DEHP,2010,311719,213436.09000000005,0.6847067070021399
Hartford,DEHP,2011,302385,135956.22999999998,0.44961300990459174
Hartford,DEHP,2012,655699,294600.5,0.4492922819769437
Hartford,DEHP,2013,237637,93920.4,0.3952263325997214
Hartford,DEHP,2014,294389,90798.61000000002,0.30843071582158305
Hartford,DEHP,2015,651259,228119.81,0.35027509792571004
Hartford,DEHP,2016,214480,75476.78000000001,0.3519059119731444
Hartford,Nitrates,2001,94,43240.0,460.0
Hartford,Nitrates,2002,782522,754705720.0,964.4530377420699
Hartford,Nitrates,2003,782677,721224800.0,921.4845970943314
Hartford,Nitrates,2004,782713,726367980.0,928.0131797989812
Hartford,Nitrates,2005,777525,802568110.0,1032.2087521301567
Hartford,Nitrates,2006,782713,794674950.0,1015.2826770476535
Hartford,Nitrates,2007,782713,881166170.0,1125.7845084980063
Hartford,Nitrates,2008,782643,904509930.0,1155.7120296227015
Hartford,Nitrates,2009,785588,795149260.0,1012.1708325483587
Hartford,Nitrates,2010,782713,752670540.0,961.6175277528289
Hartford,Nitrates,2011,782713,775883690.0,991.2748223167367
Hartford,Nitrates,2012,791984,788175320.0,995.1909634538072
Hartford,Nitrates,2013,791092,810899360.0,1025.0379981089432
Hartford,Nitrates,2014,809015,892128869.9999999,1102.734646452785
Hartford,Nitrates,2015,808807,836617920.0,1034.385112888489
Hartford,Nitrates,2016,813461,908801180.0,1117.2031357373003
Hartford,Uranium,2002,15563,4040.63,0.2596305339587483
Hartford,Uranium,2003,13707,7401.780000000001,0.54
Hartford,Uranium,2004,103466,59141.630000000005,0.5716044884309822
Hartford,Uranium,2005,489964,315032.31,0.6429703202684279
Hartford,Uranium,2006,386070,338276.15,0.8762041857694202
Hartford,Uranium,2007,150662,127141.64000000001,0.843886580557805
Hartford,Uranium,2008,99769,84234.78,0.8442981286772444
Hartford,Uranium,2009,132180,150719.83000000002,1.1402619912240886
Hartford,Uranium,2010,225545,276359.87,1.2252981444944469
Hartford,Uranium,2011,114346,174210.41,1.5235374215101534
Hartford,Uranium,2012,145652,208349.47999999998,1.430460824430835
Hartford,Uranium,2013,698227,506530.02,0.7254517800085073
Hartford,Uranium,2014,136811,227009.34,1.6592915774316392
Hartford,Uranium,2015,172577,613753.7,3.5564049670581825
Hartford,Uranium,2016,127832,80944.29,0.6332083515864572
Harvey,Arsenic,2000,27520,149505.32,5.432606104651163
Harvey,Arsenic,2001,10,43.7,4.37
Harvey,Arsenic,2003,23741,136340.3,5.742820437218314
Harvey,Arsenic,2006,23741,115313.1,4.857129017311824
Harvey,Arsenic,2008,19117,122348.8,6.4
Harvey,Arsenic,2009,26741,149238.9,5.58090198571482
Harvey,Arsenic,2012,26741,140570.59999999998,5.256744325193522
Harvey,Arsenic,2015,28875,134836.1,4.669648484848485
Harvey,Nitrates,1999,27520,60741330.00000001,2207.1704215116283
Harvey,Nitrates,2000,27520,75780370.0,2753.6471656976746
Harvey,Nitrates,2001,26174,92079479.99999999,3517.9750897837544
Harvey,Nitrates,2002,26164,80307930.0,3069.405671915609
Harvey,Nitrates,2003,24081,81198909.99999999,3371.9077280843812
Harvey,Nitrates,2004,24081,99184780.0,4118.798222665172
Harvey,Nitrates,2005,24081,109810299.99999999,4560.039034923799
Harvey,Nitrates,2006,24081,73155180.0,3037.8796561604586
Harvey,Nitrates,2007,24081,74283400.0,3084.7307005523026
Harvey,Nitrates,2008,24081,52258000.0,2170.0926041277357
Harvey,Nitrates,2009,27081,107173370.0,3957.511539455707
Harvey,Nitrates,2010,27081,98757500.0,3646.7449503341827
Harvey,Nitrates,2011,27081,106283800.0,3924.663047893357
